TestClass, runtime
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/HexproofTest.java, 0.0422
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/RiotTest.java, 0.0509
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/FlashbackTest.java, 0.3141
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/GraftTest.java, 0.054400000000000004
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/RecoverTest.java, 0.0361
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/HauntTest.java, 0.0254
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/CipherTest.java, 0.0326
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/MorphTest.java, 0.5203
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/MadnessTest.java, 0.09369999999999999
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ConspireTest.java, 0.08130000000000001
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/TransmuteTest.java, 0.0354
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/SuspendTest.java, 0.1455
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/BestowTest.java, 0.2679
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ProvokeTest.java, 0.034
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/HeroicTest.java, 0.0161
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/SupportTest.java, 0.025200000000000004
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/EvokeTest.java, 0.019200000000000002
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ForecastTest.java, 0.0189
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/KickerTest.java, 0.2164
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/RenownTest.java, 0.14930000000000002
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/AwakenTest.java, 0.0858
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/CrewTest.java, 0.039599999999999996
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/InfectTest.java, 0.1212
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/DethroneTest.java, 0.011699999999999999
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/AftermathTest.java, 0.0193
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/MegamorphTest.java, 0.025
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/DredgeTest.java, 0.0298
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ExertTest.java, 0.14409999999999998
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ChangelingTest.java, 0.047299999999999995
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/AnnihilatorTest.java, 0.036699999999999997
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/BloodthirstTest.java, 0.0361
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/BuybackTest.java, 0.0559
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/MeldTest.java, 0.166
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/PhasingTest.java, 0.0917
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/EternalizeTest.java, 0.053099999999999994
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/EchoTest.java, 0.0324
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/UnearthTest.java, 0.0424
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/FadingTest.java, 0.061000000000000006
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/UndyingTest.java, 0.1534
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ConvokeTest.java, 0.001
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/CyclingTest.java, 0.10800000000000001
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ManifestTest.java, 0.1867
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/EmergeTest.java, 0.02
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ConstellationTest.java, 0.22349999999999998
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/TributeTest.java, 0.0176
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/TransformTest.java, 0.19970000000000002
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ChampionTest.java, 0.058
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/EvolveTest.java, 0.1388
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/InvestigateTest.java, 0.015099999999999999
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ProwlTest.java, 0.0007
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ScavengeTest.java, 0.0559
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ExaltedTest.java, 0.0107
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/OfferingTest.java, 0.0373
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/AffinityForArtifactsTest.java, 0.0242
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/DiscardTest.java, 0.27809999999999996
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/BushidoTest.java, 0.028399999999999998
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/PoisonousTest.java, 0.10200000000000001
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/OverloadTest.java, 0.017800000000000003
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ReboundTest.java, 0.0417
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/BattleCryTest.java, 0.018400000000000003
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ModularTest.java, 0.06509999999999999
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/SoulbondKeywordTest.java, 0.2924
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/SurgeTest.java, 0.06949999999999999
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/SpliceOnArcaneTest.java, 0.038700000000000005
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/HideawayTest.java, 0.1063
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ReplicateTest.java, 0.047
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/CascadeTest.java, 0.1406
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ParleyTest.java, 0.026500000000000003
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/AfflictTest.java, 0.026500000000000003
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/EscalateTest.java, 0.0579
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/JumpStartTest.java, 0.059
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/AuraSwapTest.java, 0.0393
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/PersistTest.java, 0.08439999999999999
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/RippleTest.java, 0.07239999999999999
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ProliferateTest.java, 0.031200000000000002
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/LandfallTest.java, 0.0508
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/MiracleTest.java, 0.0619
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/ExploitTest.java, 0.037899999999999996
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/EmbalmTest.java, 0.07079999999999999
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/cards/abilities/keywords/RetraceTest.java, 0.0446
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/CommanderColorIdentityTest.java, 0.0611
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/FFA3/PlayerLeftTest.java, 0.0309
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/FFA3/PrimordialTest.java, 0.0529
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/FFA3/SerraAscendantTest.java, 0.07380000000000002
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/duel/CastCommanderTest.java, 0.0345
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/duel/OpalPalaceTest.java, 0.060099999999999994
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/duel/MythUnboundTest.java, 0.0948
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/duel/CommanderManaReplacmentTest.java, 0.0402
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/duel/TeferiMageOfZhalfirTest.java, 0.23820000000000002
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/duel/NorinTheWaryTest.java, 0.09380000000000001
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/duel/CastBRGCommanderTest.java, 0.3248
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/duel/CurseOfTheSwineTest.java, 0.0419
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/duel/KaradorGhostChieftainTest.java, 0.4272
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/duel/CommanderReplaceEffectTest.java, 0.1142
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/commander/duel/AnafenzaTest.java, 0.1768
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/game/ends/GameIsADrawTest.java, 0.178
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/game/ends/PhageTheUntouchableTest.java, 0.0296
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/sets/BoosterGenerationTest.java, 5.1657
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/utils/ExportJsonGameplayDataTest.java, 0.0015
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/utils/RandomTest.java, 2.3667000000000002
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/utils/DeckBuilderTest.java, 0.0035
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/utils/ManaUtilTest.java, 0.04750000000000001
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Tests/src/test/java/org/mage/test/utils/ManaOptionsTest.java, 0.3134
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Stats/src/test/java/com/anygo/ws/rest/XMageStatsServiceTest.java, 0.3315
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Stats/src/test/java/com/anygo/ws/json/TestJSONParser.java, 0.0199
../projects/mage-7e9132ee56c3212e3f075338ab3ef351177682b7/Mage.Verify/src/test/java/mage/verify/VerifyCardDataTest.java, 12.531
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-common/src/test/java/org/mitre/openid/connect/ClientDetailsEntityJsonProcessorTest.java, 0.2545
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-common/src/test/java/org/mitre/openid/connect/config/ServerConfigurationTest.java, 0.0028
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-common/src/test/java/org/mitre/openid/connect/config/ConfigurationPropertiesBeanTest.java, 0.0174
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-common/src/test/java/org/mitre/oauth2/model/ClientDetailsEntityTest.java, 0.0019000000000000002
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-common/src/test/java/org/mitre/oauth2/model/RegisteredClientTest.java, 0.0043
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-common/src/test/java/org/mitre/data/AbstractPageOperationTemplateTest.java, 0.0202
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-common/src/test/java/org/mitre/jose/TestJWKSetKeyStore.java, 0.0346
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-common/src/test/java/org/mitre/discovery/util/TestWebfingerURLNormalizer.java, 0.0186
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-common/src/test/java/org/mitre/jwt/encryption/service/impl/TestDefaultJWTEncryptionAndDecryptionService.java, 1.2194999999999998
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-client/src/test/java/org/mitre/openid/connect/client/TestOIDCAuthenticationFilter.java, 0.34809999999999997
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-client/src/test/java/org/mitre/openid/connect/client/service/impl/TestPlainAuthRequestUrlBuilder.java, 0.0607
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-client/src/test/java/org/mitre/openid/connect/client/service/impl/TestSignedAuthRequestUrlBuilder.java, 0.2985
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-client/src/test/java/org/mitre/openid/connect/client/service/impl/TestStaticClientConfigurationService.java, 0.0154
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-client/src/test/java/org/mitre/openid/connect/client/service/impl/TestStaticServerConfigurationService.java, 0.0026
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-client/src/test/java/org/mitre/openid/connect/client/service/impl/TestThirdPartyIssuerService.java, 0.0064
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-client/src/test/java/org/mitre/openid/connect/client/service/impl/TestHybridClientConfigurationService.java, 0.3578
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-client/src/test/java/org/mitre/openid/connect/client/service/impl/TestHybridServerConfigurationService.java, 0.011
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-client/src/test/java/org/mitre/oauth2/introspectingfilter/TestOAuth2AccessTokenImpl.java, 0.0137
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-client/src/test/java/org/mitre/oauth2/introspectingfilter/service/impl/TestScopeBasedIntrospectionAuthoritiesGranter.java, 0.0172
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/service/impl/TestDefaultBlacklistedSiteService.java, 0.32120000000000004
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/service/impl/TestMITREidDataService_1_0.java, 0.23900000000000002
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/service/impl/TestMITREidDataService_1_3.java, 0.09589999999999999
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/service/impl/TestDefaultStatsService.java, 0.0188
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/service/impl/TestDefaultOIDCTokenService.java, 0.034
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/service/impl/TestDefaultUserInfoService.java, 0.013799999999999998
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/service/impl/TestDefaultWhitelistedSiteService.java, 0.0073
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/service/impl/TestMITREidDataService_1_1.java, 0.0372
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/service/impl/TestUUIDPairwiseIdentiferService.java, 0.0181
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/service/impl/TestMITREidDataService_1_2.java, 0.0414
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/service/impl/TestDefaultApprovedSiteService.java, 0.0066
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/util/TestIdTokenHashUtils.java, 0.0052
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/token/TestConnectTokenEnhancer.java, 0.0088
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/openid/connect/assertion/TestJWTBearerAuthenticationProvider.java, 0.0551
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/oauth2/service/impl/TestDefaultOAuth2ProviderTokenService.java, 0.0422
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/oauth2/service/impl/TestDefaultIntrospectionResultAssembler.java, 0.0408
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/oauth2/service/impl/TestDefaultOAuth2ClientDetailsEntityService.java, 0.6884
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/oauth2/service/impl/TestDefaultSystemScopeService.java, 0.0159
../projects/OpenID-Connect-Java-Spring-Server-f413d0f96b6ed91acef46cc1da8d819e2b93f94d/openid-connect-server/src/test/java/org/mitre/oauth2/service/impl/TestBlacklistAwareRedirectResolver.java, 0.0537
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/config/src/test/java/com/networknt/config/ConfigPropertyPathTest.java, 0.5416
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/config/src/test/java/com/networknt/config/ConfigClassPathTest.java, 0.0043
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/config/src/test/java/com/networknt/config/ConfigDefaultTest.java, 0.07849999999999999
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/utility/src/test/java/com/networknt/utility/HashUtilTest.java, 0.3997
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/utility/src/test/java/com/networknt/utility/CodeVerifierUtilTest.java, 0.1542
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/utility/src/test/java/com/networknt/utility/FingerPrintUtilTest.java, 0.1917
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/utility/src/test/java/com/networknt/utility/NetUtilsTest.java, 0.005200000000000001
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/utility/src/test/java/com/networknt/utility/StringUtilsTest.java, 0.0021000000000000003
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/utility/src/test/java/com/networknt/utility/UtilTest.java, 0.006200000000000001
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/utility/src/test/java/com/networknt/utility/NioUtilsTest.java, 0.1129
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/http-url/src/test/java/com/networknt/url/URLNormalizerTest.java, 0.25780000000000003
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/http-url/src/test/java/com/networknt/url/QueryStringTest.java, 0.0023
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/http-url/src/test/java/com/networknt/url/HttpURLTest.java, 0.0185
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/service/src/test/java/com/networknt/service/SingletonServiceFactoryTest.java, 0.5421
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/service/src/test/java/com/networknt/service/ServiceConfigTest.java, 0.0082
../projects/light-4j-88140c15d0fbe0c2a68b33328f3a4cd62b108fe1/service/src/test/java/com/networknt/service/TestServiceUtil.java, 0.011099999999999999
../projects/rewrite-b5412a30a53dc06d96fd3f5e76dd1ae3678737d9/api/src/test/java/org/ocpsoft/rewrite/config/ConditionBuilderTest.java, 0.1311
